athens, greece, baghdad, iraq, ['iraq', 'afghanistan', 'pakistan', 'indonesia', 'syria']
screaming, screamed, looking, looked, ['blindly', 'harmonize', 'kaos', 'vultures', 'regenerate']
screaming, screamed, moving, moved, ['harmonize', 'aeroplanes', 'kaos', 'kel', 'vultures']
screaming, screamed, paying, paid, ['oems', 'privatize', 'depositors', 'jettison', 'coerce']
screaming, screamed, playing, played, ['sanctus', 'rpgs', 'comit', 'nasl', 'ccgs']
screaming, screamed, predicting, predicted, ['redefine', 'egoists', 'antithetical', 'distractions', 'mitigation']
screaming, screamed, reading, read, ['ong', 'popper', 'science', 'sturgeon', 'bah']
screaming, screamed, running, ran, ['airlines', 'compatibles', 'missile', 'missiles', 'agere']
screaming, screamed, saying, said, ['amn', 'hadn', 'classifiable', 'sinned', 'meribbaal']
seeing, saw, selling, sold, ['albums', 'market', 'biggest', 'productions', 'era']
seeing, saw, shrinking, shrank, ['decline', 'expansion', 'nnp', 'increasing', 'booming']
seeing, saw, singing, sang, ['dance', 'song', 'contest', 'dancing', 'songs']
seeing, saw, sitting, sat, ['party', 'leader', 'coalition', 'starting', 'election']
seeing, saw, sleeping, slept, ['celebrations', 'rally', 'dancing', 'parade', 'festival']
seeing, saw, slowing, slowed, ['sweeping', 'decline', 'rise', 'emergence', 'slowed']
seeing, saw, spending, spent, ['privatization', 'reforms', 'decade', 'economy', 'decline']
seeing, saw, striking, struck, ['crucial', 'major', 'swing', 'overall', 'sharp']
seeing, saw, swimming, swam, ['competition', 'fastest', 'pool', 'sport', 'leagues']
seeing, saw, taking, took, ['end', 'starting', 'beginning', 'third', 'second']
seeing, saw, thinking, thought, ['rise', 'emergence', 'continued', 'revolution', 'idea']
seeing, saw, vanishing, vanished, ['westernmost', 'southernmost', 'solitaire', 'northernmost', 'standings']
seeing, saw, walking, walked, ['straight', 'running', 'fastest', 'runs', 'turning']
seeing, saw, writing, wrote, ['beginning', 'era', 'early', 'modern', 'continued']
seeing, saw, dancing, danced, ['dance', 'ballroom', 'lindy', 'swing', 'mix']
seeing, saw, decreasing, decreased, ['decline', 'increasing', 'growth', 'overall', 'increases']
seeing, saw, describing, described, ['terms', 'second', 'formulation', 'basis', 'term']
seeing, saw, enhancing, enhanced, ['performance', 'repertoire', 'favorites', 'export', 'stability']
seeing, saw, falling, fell, ['rise', 'rising', 'fall', 'inflation', 'decline']
seeing, saw, feeding, fed, ['rapid', 'emergence', 'construction', 'mid', 'decline']
seeing, saw, flying, flew, ['cars', 'fighter', 'operation', 'launched', 'touring']
seeing, saw, generating, generated, ['fraction', 'revenue', 'product', 'export', 'exponential']
seeing, saw, going, went, ['end', 'beginning', 'break', 'start', 'went']
seeing, saw, hiding, hid, ['starting', 'finished', 'turning', 'major', 'break']
seeing, saw, hitting, hit, ['runs', 'wins', 'biggest', 'hit', 'third']
seeing, saw, implementing, implemented, ['reforms', 'liberalization', 'reform', 'implement', 'implementation']
seeing, saw, increasing, increased, ['decline', 'rise', 'growth', 'increased', 'increase']
seeing, saw, jumping, jumped, ['fastest', 'runs', 'touring', 'swing', 'base']
seeing, saw, knowing, knew, ['did', 'thanks', 'success', 'rise', 'really']
seeing, saw, listening, listened, ['performance', 'competition', 'concert', 'successful', 'music']
seeing, saw, looking, looked, ['end', 'move', 'beginning', 'starting', 'fast']
seeing, saw, moving, moved, ['starting', 'move', 'rise', 'end', 'market']
seeing, saw, paying, paid, ['thanks', 'sales', 'pay', 'reform', 'boost']
seeing, saw, playing, played, ['played', 'game', 'play', 'games', 'major']
seeing, saw, predicting, predicted, ['emergence', 'modernization', 'restructuring', 'gradual', 'dramatic']
seeing, saw, reading, read, ['introduction', 'beginning', 'new', 'ed', 'edition']
seeing, saw, running, ran, ['runs', 'run', 'ran', 'end', 'starting']
seeing, saw, saying, said, ['did', 'say', 't', 'came', 'again']
seeing, saw, screaming, screamed, ['finish', 'beat', 'comeback', 'vfl', 'cape']
selling, sold, shrinking, shrank, ['lowered', 'overtaken', 'dismantled', 'thrice', 'substantially']
selling, sold, singing, sang, ['arranged', 'accompanied', 'performed', 'together', 'married']
selling, sold, sitting, sat, ['head', 'served', 'imprisoned', 'burnt', 'held']
selling, sold, sleeping, slept, ['nude', 'captive', 'detained', 'hanged', 'burnt']
selling, sold, slowing, slowed, ['slows', 'slowly', 'pushed', 'northward', 'removed']
selling, sold, spending, spent, ['reduced', 'privatization', 'costs', 'funding', 'substantially']
selling, sold, striking, struck, ['indicated', 'similar', 'unusual', 'contrast', 'often']
selling, sold, swimming, swam, ['pool', 'detroit', 'grown', 'pools', 'transported']
selling, sold, taking, took, ['taken', 'instead', 'when', 'before', 'removed']
selling, sold, thinking, thought, ['thought', 'ideas', 'idea', 'way', 'seems']
selling, sold, vanishing, vanished, ['intersections', 'ilan', 'rnberg', 'clocked', 'nested']
selling, sold, walking, walked, ['boring', 'burnt', 'away', 'across', 'connected']
selling, sold, writing, wrote, ['written', 'originally', 'later', 'earlier', 'translated']
selling, sold, dancing, danced, ['mix', 'crystal', 'singing', 'programmed', 'demonology']
selling, sold, decreasing, decreased, ['reduced', 'substantially', 'greatly', 'dramatically', 'considerably']
selling, sold, describing, described, ['describe', 'confused', 'referring', 'described', 'basis']
selling, sold, enhancing, enhanced, ['selenium', 'improved', 'tnt', 'altered', 'drastically']
selling, sold, falling, fell, ['exposed', 'suddenly', 'down', 'fall', 'chopped']
selling, sold, feeding, fed, ['burnt', 'alternately', 'diagnosis', 'trapping', 'lowered']
selling, sold, flying, flew, ['equipped', 'truck', 'bombs', 'raid', 'captured']
selling, sold, generating, generated, ['heat', 'quantities', 'capacity', 'exchanged', 'storage']
selling, sold, going, went, ['just', 'go', 'once', 'never', 'again']
selling, sold, hiding, hid, ['burnt', 'removed', 'accidentally', 'separately', 'permanently']
selling, sold, hitting, hit, ['ruth', 'wings', 'fired', 'burn', 'run']
selling, sold, implementing, implemented, ['implemented', 'implement', 'approved', 'rewritten', 'modified']
selling, sold, increasing, increased, ['reduced', 'increased', 'significantly', 'substantially', 'greatly']
selling, sold, jumping, jumped, ['carts', 'checked', 'carried', 'worn', 'walking']
selling, sold, knowing, knew, ['anything', 'nothing', 'never', 'everything', 'nor']
selling, sold, listening, listened, ['prepared', 'regularly', 'phones', 'amateurs', 'available']
selling, sold, looking, looked, ['quickly', 'burnt', 'easily', 'look', 'turned']
selling, sold, moving, moved, ['moved', 'slowly', 'around', 'quickly', 'directly']
selling, sold, paying, paid, ['pay', 'paid', 'taxes', 'reduced', 'collect']
selling, sold, playing, played, ['played', 'play', 'games', 'originally', 'game']
selling, sold, predicting, predicted, ['corrected', 'miraculous', 'mood', 'obscured', 'reliably']
selling, sold, reading, read, ['read', 'translation', 'introduction', 'translated', 'published']
selling, sold, running, ran, ['run', 'ran', 'operating', 'normally', 'os']
selling, sold, saying, said, ['said', 'never', 'told', 'asked', 'actually']
selling, sold, screaming, screamed, ['furious', 'ladin', 'tempos', 'inverness', 'milwaukee']
selling, sold, seeing, saw, ['apparently', 'when', 'afterwards', 'died', 'said']
shrinking, shrank, singing, sang, ['ching', 'salsa', 'chapelle', 'scat', 'filmi']
shrinking, shrank, sitting, sat, ['sit', 'cleef', 'nwp', 'wikinews', 'mccarthy']
shrinking, shrank, sleeping, slept, ['thelma', 'tippi', 'rubenstein', 'sleeplessness', 'horseback']
shrinking, shrank, slowing, slowed, ['assimilate', 'harking', 'delve', 'soak', 'reverts']
shrinking, shrank, spending, spent, ['obsolescence', 'materialize', 'costing', 'collectivization', 'flourish']
shrinking, shrank, striking, struck, ['analytical', 'learn', 'layout', 'gestures', 'guides']
shrinking, shrank, swimming, swam, ['composting', 'chiropractors', 'tempelhof', 'automotive', 'geodesy']
shrinking, shrank, taking, took, ['go', 'start', 'help', 'take', 'started']
shrinking, shrank, thinking, thought, ['understand', 'wishful', 'learn', 'reintroduce', 'think']
shrinking, shrank, vanishing, vanished, ['washburn', 'trois', 'newadvent', 'wolverhampton', 'nikolayev']
shrinking, shrank, walking, walked, ['suck', 'gofer', 'bumping', 'komatsu', 'dont']
shrinking, shrank, writing, wrote, ['learn', 'write', 'script', 'editor', 'amharic']
shrinking, shrank, dancing, danced, ['ballroom', 'expressionist', 'philology', 'guides', 'lindy']
shrinking, shrank, decreasing, decreased, ['steadily', 'analytically', 'reabsorption', 'dramatically', 'flourish']
shrinking, shrank, describing, described, ['understand', 'learn', 'describe', 'how', 'writing']
shrinking, shrank, enhancing, enhanced, ['recreate', 'interactivity', 'ultrasonic', 'dedicate', 'commercialize']
shrinking, shrank, falling, fell, ['fall', 'bogged', 'coming', 'findable', 'transitioned']
shrinking, shrank, feeding, fed, ['eostremonat', 'disintegrate', 'yogacara', 'andmoreagain', 'install']
shrinking, shrank, flying, flew, ['helicopters', 'ru', 'seahawks', 'combat', 'plein']
shrinking, shrank, generating, generated, ['fes', 'nozzles', 'recreate', 'moguls', 'garfunkel']
shrinking, shrank, going, went, ['go', 'learn', 'get', 'started', 'think']
shrinking, shrank, hiding, hid, ['rehab', 'shirkuh', 'burrow', 'ashore', 'diapause']
shrinking, shrank, hitting, hit, ['crawl', 'compatibles', 'dont', 'gunning', 'blacked']
shrinking, shrank, implementing, implemented, ['venera', 'publicize', 'websphere', 'pesticides', 'insecticides']
shrinking, shrank, increasing, increased, ['dominate', 'expand', 'improve', 'improved', 'continues']
shrinking, shrank, jumping, jumped, ['learn', 'teach', 'wash', 'mise', 'hang']
shrinking, shrank, knowing, knew, ['vidzeme', 'commend', 'reevaluate', 'understand', 'permeate']
shrinking, shrank, listening, listened, ['learn', 'listen', 'amharic', 'guides', 'tutorials']
shrinking, shrank, looking, looked, ['look', 'learn', 'dont', 'rename', 'listen']
shrinking, shrank, moving, moved, ['move', 'travel', 'forward', 'soak', 'faster']
shrinking, shrank, paying, paid, ['educate', 'listen', 'invest', 'relocate', 'pledging']
shrinking, shrank, playing, played, ['play', 'multiplayer', 'learn', 'chess', 'guitar']
shrinking, shrank, predicting, predicted, ['unravel', 'amharic', 'pledging', 'interactivity', 'plasticizers']
shrinking, shrank, reading, read, ['learn', 'translation', 'writing', 'editor', 'introduction']
shrinking, shrank, running, ran, ['ran', 'pc', 'dmc', 'compatibles', 'gag']
shrinking, shrank, saying, said, ['think', 'didn', 'why', 'asked', 'says']
shrinking, shrank, screaming, screamed, ['multichannel', 'shirkuh', 'brindisi', 'chine', 'hoss']
shrinking, shrank, seeing, saw, ['learned', 'learn', 'asked', 'told', 'howstuffworks']
shrinking, shrank, selling, sold, ['sell', 'guides', 'wikipedia', 'airliners', 'pc']
singing, sang, sitting, sat, ['sits', 'wears', 'seated', 'sat', 'room']
singing, sang, sleeping, slept, ['guilty', 'cigarette', 'sickness', 'nude', 'lest']
singing, sang, slowing, slowed, ['washed', 'withdraws', 'dragged', 'northward', 'slows']
singing, sang, spending, spent, ['grossed', 'expended', 'precipitation', 'deficits', 'budget']
singing, sang, striking, struck, ['resemblance', 'irony', 'bearing', 'dangers', 'groom']
singing, sang, swimming, swam, ['pools', 'catches', 'pond', 'throws', 'filament']
singing, sang, taking, took, ['take', 'before', 'upon', 'taken', 'unless']
singing, sang, thinking, thought, ['anything', 'says', 'think', 'realise', 'nothing']
singing, sang, vanishing, vanished, ['specrate', 'kulin', 'admits', 'moires', 'arbitrated']
singing, sang, walking, walked, ['walked', 'rode', 'bounces', 'caught', 'beneath']
singing, sang, writing, wrote, ['wrote', 'published', 'written', 'writes', 'poetry']
singing, sang, dancing, danced, ['boys', 'girls', 'sing', 'masquerade', 'skate']
singing, sang, decreasing, decreased, ['shrinking', 'increases', 'minimizing', 'decimated', 'exceeds']
singing, sang, describing, described, ['account', 'matter', 'paper', 'einstein', 'speculating']
singing, sang, enhancing, enhanced, ['originality', 'rent', 'intrinsic', 'depended', 'intent']
singing, sang, falling, fell, ['asleep', 'drops', 'moisture', 'sea', 'snow']
singing, sang, feeding, fed, ['debris', 'groom', 'feed', 'tithes', 'harvested']
singing, sang, flying, flew, ['saucers', 'boarded', 'bombs', 'boats', 'bomb']
singing, sang, generating, generated, ['revenue', 'marginal', 'energy', 'excess', 'saving']
singing, sang, going, went, ['forget', 'go', 'anything', 'went', 'come']
singing, sang, hiding, hid, ['accidentally', 'escaping', 'caught', 'bankrupt', 'stolen']
singing, sang, hitting, hit, ['catches', 'bounces', 'throws', 'ball', 'pinch']
singing, sang, implementing, implemented, ['expressly', 'pesticides', 'aggregation', 'provision', 'provisions']
singing, sang, increasing, increased, ['amount', 'increased', 'profits', 'increases', 'increase']
singing, sang, jumping, jumped, ['stealing', 'kicked', 'batter', 'walked', 'debris']
singing, sang, knowing, knew, ['anything', 'everything', 'forget', 'forgot', 'everyone']
singing, sang, listening, listened, ['amateurs', 'forget', 'smoking', 'underwater', 'aloud']
singing, sang, looking, looked, ['caught', 'wrong', 'everything', 'away', 'goes']
singing, sang, moving, moved, ['flows', 'away', 'onto', 'earth', 'trapped']
singing, sang, paying, paid, ['paid', 'collect', 'pay', 'royalties', 'taxes']
singing, sang, playing, played, ['played', 'play', 'draw', 'plays', 'team']
singing, sang, predicting, predicted, ['deserves', 'beforehand', 'damnation', 'rushes', 'speculating']
singing, sang, reading, read, ['writes', 'wrote', 'read', 'published', 'notes']
singing, sang, running, ran, ['run', 'ran', 'runs', 'going', 'off']
singing, sang, saying, said, ['says', 'said', 'told', 'forget', 'anything']
singing, sang, screaming, screamed, ['osz', 'dividends', 'swims', 'handkerchief', 'lamar']
singing, sang, seeing, saw, ['told', 'knew', 'said', 'caught', 'him']
singing, sang, selling, sold, ['sold', 'sell', 'sale', 'buys', 'stolen']
singing, sang, shrinking, shrank, ['vapors', 'expended', 'grossed', 'silt', 'bullion']
sitting, sat, sleeping, slept, ['ufos', 'specimens', 'prostitution', 'infinity', 'rent']
sitting, sat, slowing, slowed, ['westwards', 'slows', 'forgetting', 'slowed', 'devastation']
sitting, sat, spending, spent, ['costs', 'unemployment', 'yield', 'debts', 'reliability']
sitting, sat, striking, struck, ['similarities', 'demonstrates', 'overlap', 'strengths', 'melting']
sitting, sat, swimming, swam, ['pool', 'pools', 'combinatorics', 'crm', 'molybdenum']
