athens, greece, baghdad, iraq, ['iraq']
eye, eyes, dream, dreams, ['a']
eye, eyes, eagle, eagles, ['bald']
eye, eyes, elephant, elephants, ['african']
finger, fingers, goat, goats, ['a']
finger, fingers, hand, hands, ['the']
finger, fingers, horse, horses, ['the']
finger, fingers, lion, lions, ['the']
finger, fingers, machine, machines, ['the']
finger, fingers, mango, mangoes, ['koi']
finger, fingers, man, men, ['the']
finger, fingers, melon, melons, ['genus']
finger, fingers, monkey, monkeys, ['island']
finger, fingers, mouse, mice, ['mickey']
finger, fingers, onion, onions, ['family']
finger, fingers, pear, pears, ['shaped']
finger, fingers, pig, pigs, ['iron']
finger, fingers, pineapple, pineapples, ['mint']
finger, fingers, rat, rats, ['pack']
finger, fingers, road, roads, ['the']
finger, fingers, snake, snakes, ['a']
finger, fingers, woman, women, ['a']
finger, fingers, banana, bananas, ['who']
finger, fingers, bird, birds, ['the']
finger, fingers, bottle, bottles, ['a']
finger, fingers, building, buildings, ['the']
finger, fingers, car, cars, ['the']
finger, fingers, cat, cats, ['the']
finger, fingers, child, children, ['a']
finger, fingers, cloud, clouds, ['a']
finger, fingers, color, colors, ['the']
finger, fingers, computer, computers, ['the']
finger, fingers, cow, cows, ['a']
finger, fingers, dog, dogs, ['the']
finger, fingers, dollar, dollars, ['zero']
finger, fingers, donkey, donkeys, ['kong']
finger, fingers, dream, dreams, ['a']
finger, fingers, eagle, eagles, ['an']
finger, fingers, elephant, elephants, ['an']
finger, fingers, eye, eyes, ['the']
goat, goats, hand, hands, ['the']
goat, goats, horse, horses, ['the']
goat, goats, lion, lions, ['the']
goat, goats, machine, machines, ['the']
goat, goats, mango, mangoes, ['koi']
goat, goats, man, men, ['the']
goat, goats, melon, melons, ['genus']
goat, goats, monkey, monkeys, ['island']
goat, goats, mouse, mice, ['the']
goat, goats, onion, onions, ['family']
goat, goats, pear, pears, ['shaped']
goat, goats, pig, pigs, ['iron']
goat, goats, pineapple, pineapples, ['mint']
goat, goats, rat, rats, ['pack']
goat, goats, road, roads, ['the']
goat, goats, snake, snakes, ['to']
goat, goats, woman, women, ['a']
goat, goats, banana, bananas, ['knock']
goat, goats, bird, birds, ['the']
goat, goats, bottle, bottles, ['klein']
goat, goats, building, buildings, ['the']
goat, goats, car, cars, ['the']
goat, goats, cat, cats, ['the']
goat, goats, child, children, ['the']
goat, goats, cloud, clouds, ['of']
goat, goats, color, colors, ['the']
goat, goats, computer, computers, ['the']
goat, goats, cow, cows, ['the']
goat, goats, dog, dogs, ['the']
goat, goats, dollar, dollars, ['the']
goat, goats, donkey, donkeys, ['kong']
goat, goats, dream, dreams, ['the']
goat, goats, eagle, eagles, ['the']
goat, goats, elephant, elephants, ['the']
goat, goats, eye, eyes, ['the']
goat, goats, finger, fingers, ['the']
hand, hands, horse, horses, ['racing']
hand, hands, lion, lions, ['tamarin']
hand, hands, machine, machines, ['gun']
hand, hands, mango, mangoes, ['koi']
hand, hands, man, men, ['a']
hand, hands, melon, melons, ['headed']
hand, hands, monkey, monkeys, ['island']
hand, hands, mouse, mice, ['mickey']
hand, hands, onion, onions, ['spring']
hand, hands, pear, pears, ['shaped']
hand, hands, pig, pigs, ['iron']
hand, hands, pineapple, pineapples, ['mint']
hand, hands, rat, rats, ['rattus']
hand, hands, road, roads, ['nine']
hand, hands, snake, snakes, ['plissken']
hand, hands, woman, women, ['a']
hand, hands, banana, bananas, ['knock']
hand, hands, bird, birds, ['species']
hand, hands, bottle, bottles, ['klein']
hand, hands, building, buildings, ['state']
hand, hands, car, cars, ['race']
hand, hands, cat, cats, ['domestic']
hand, hands, child, children, ['a']
hand, hands, cloud, clouds, ['oort']
hand, hands, color, colors, ['boy']
hand, hands, computer, computers, ['a']
hand, hands, cow, cows, ['tipping']
hand, hands, dog, dogs, ['breeds']
hand, hands, dollar, dollars, ['us']
hand, hands, donkey, donkeys, ['kong']
hand, hands, dream, dreams, ['lucid']
hand, hands, eagle, eagles, ['bald']
hand, hands, elephant, elephants, ['african']
hand, hands, eye, eyes, ['naked']
hand, hands, finger, fingers, ['lakes']
hand, hands, goat, goats, ['door']
horse, horses, lion, lions, ['tamarin']
horse, horses, machine, machines, ['the']
horse, horses, mango, mangoes, ['koi']
horse, horses, man, men, ['the']
horse, horses, melon, melons, ['genus']
horse, horses, monkey, monkeys, ['island']
horse, horses, mouse, mice, ['mickey']
horse, horses, onion, onions, ['spring']
horse, horses, pear, pears, ['shaped']
horse, horses, pig, pigs, ['guinea']
horse, horses, pineapple, pineapples, ['mint']
horse, horses, rat, rats, ['rattus']
horse, horses, road, roads, ['the']
horse, horses, snake, snakes, ['plissken']
horse, horses, woman, women, ['a']
horse, horses, banana, bananas, ['knock']
horse, horses, bird, birds, ['species']
horse, horses, bottle, bottles, ['klein']
horse, horses, building, buildings, ['the']
horse, horses, car, cars, ['one']
horse, horses, cat, cats, ['domestic']
horse, horses, child, children, ['a']
horse, horses, cloud, clouds, ['oort']
horse, horses, color, colors, ['of']
horse, horses, computer, computers, ['the']
horse, horses, cow, cows, ['level']
horse, horses, dog, dogs, ['shepherd']
horse, horses, dollar, dollars, ['zero']
horse, horses, donkey, donkeys, ['kong']
horse, horses, dream, dreams, ['nine']
horse, horses, eagle, eagles, ['bald']
horse, horses, elephant, elephants, ['an']
horse, horses, eye, eyes, ['naked']
horse, horses, finger, fingers, ['lakes']
horse, horses, goat, goats, ['door']
horse, horses, hand, hands, ['the']
lion, lions, machine, machines, ['the']
lion, lions, mango, mangoes, ['koi']
lion, lions, man, men, ['the']
lion, lions, melon, melons, ['whale']
lion, lions, monkey, monkeys, ['island']
lion, lions, mouse, mice, ['mickey']
lion, lions, onion, onions, ['family']
lion, lions, pear, pears, ['shaped']
lion, lions, pig, pigs, ['iron']
lion, lions, pineapple, pineapples, ['mint']
lion, lions, rat, rats, ['pack']
lion, lions, road, roads, ['the']
lion, lions, snake, snakes, ['plissken']
lion, lions, woman, women, ['a']
lion, lions, banana, bananas, ['knock']
lion, lions, bird, birds, ['a']
lion, lions, bottle, bottles, ['klein']
lion, lions, building, buildings, ['the']
lion, lions, car, cars, ['the']
lion, lions, cat, cats, ['a']
lion, lions, child, children, ['a']
lion, lions, cloud, clouds, ['oort']
lion, lions, color, colors, ['the']
lion, lions, computer, computers, ['the']
lion, lions, cow, cows, ['level']
lion, lions, dog, dogs, ['a']
lion, lions, dollar, dollars, ['zero']
lion, lions, donkey, donkeys, ['kong']
lion, lions, dream, dreams, ['a']
lion, lions, eagle, eagles, ['an']
lion, lions, elephant, elephants, ['an']
lion, lions, eye, eyes, ['the']
lion, lions, finger, fingers, ['lakes']
lion, lions, goat, goats, ['door']
lion, lions, hand, hands, ['the']
lion, lions, horse, horses, ['the']
machine, machines, mango, mangoes, ['koi']
machine, machines, man, men, ['the']
machine, machines, melon, melons, ['genus']
machine, machines, monkey, monkeys, ['island']
machine, machines, mouse, mice, ['mickey']
machine, machines, onion, onions, ['spring']
machine, machines, pear, pears, ['shaped']
machine, machines, pig, pigs, ['iron']
machine, machines, pineapple, pineapples, ['mint']
machine, machines, rat, rats, ['rattus']
machine, machines, road, roads, ['on']
machine, machines, snake, snakes, ['plissken']
machine, machines, woman, women, ['a']
machine, machines, banana, bananas, ['knock']
machine, machines, bird, birds, ['species']
machine, machines, bottle, bottles, ['klein']
machine, machines, building, buildings, ['the']
machine, machines, car, cars, ['race']
machine, machines, cat, cats, ['domestic']
machine, machines, child, children, ['a']
machine, machines, cloud, clouds, ['oort']
machine, machines, color, colors, ['of']
machine, machines, computer, computers, ['the']
machine, machines, cow, cows, ['tipping']
machine, machines, dog, dogs, ['breeds']
machine, machines, dollar, dollars, ['us']
machine, machines, donkey, donkeys, ['kong']
machine, machines, dream, dreams, ['lucid']
machine, machines, eagle, eagles, ['bald']
machine, machines, elephant, elephants, ['african']
machine, machines, eye, eyes, ['naked']
machine, machines, finger, fingers, ['lakes']
machine, machines, goat, goats, ['sheep']
machine, machines, hand, hands, ['the']
machine, machines, horse, horses, ['racing']
machine, machines, lion, lions, ['king']
mango, mangoes, man, men, ['the']
mango, mangoes, melon, melons, ['genus']
mango, mangoes, monkey, monkeys, ['the']
mango, mangoes, mouse, mice, ['the']
mango, mangoes, onion, onions, ['the']
mango, mangoes, pear, pears, ['shaped']
mango, mangoes, pig, pigs, ['the']
mango, mangoes, pineapple, pineapples, ['and']
mango, mangoes, rat, rats, ['the']
mango, mangoes, road, roads, ['the']
mango, mangoes, snake, snakes, ['the']
mango, mangoes, woman, women, ['a']
mango, mangoes, banana, bananas, ['the']
mango, mangoes, bird, birds, ['the']
mango, mangoes, bottle, bottles, ['the']
mango, mangoes, building, buildings, ['the']
mango, mangoes, car, cars, ['the']
mango, mangoes, cat, cats, ['the']
mango, mangoes, child, children, ['the']
mango, mangoes, cloud, clouds, ['the']
mango, mangoes, color, colors, ['the']
mango, mangoes, computer, computers, ['the']
mango, mangoes, cow, cows, ['the']
mango, mangoes, dog, dogs, ['the']
mango, mangoes, dollar, dollars, ['the']
mango, mangoes, donkey, donkeys, ['kong']
mango, mangoes, dream, dreams, ['the']
mango, mangoes, eagle, eagles, ['the']
mango, mangoes, elephant, elephants, ['the']
mango, mangoes, eye, eyes, ['the']
mango, mangoes, finger, fingers, ['the']
mango, mangoes, goat, goats, ['the']
mango, mangoes, hand, hands, ['the']
mango, mangoes, horse, horses, ['the']
mango, mangoes, lion, lions, ['the']
mango, mangoes, machine, machines, ['the']
man, men, melon, melons, ['genus']
man, men, monkey, monkeys, ['island']
man, men, mouse, mice, ['mickey']
man, men, onion, onions, ['spring']
man, men, pear, pears, ['shaped']
man, men, pig, pigs, ['guinea']
man, men, pineapple, pineapples, ['mint']
man, men, rat, rats, ['rattus']
man, men, road, roads, ['silk']
man, men, snake, snakes, ['plissken']
man, men, woman, women, ['born']
man, men, banana, bananas, ['knock']
man, men, bird, birds, ['species']
man, men, bottle, bottles, ['klein']
man, men, building, buildings, ['state']
man, men, car, cars, ['race']
man, men, cat, cats, ['domestic']
man, men, child, children, ['abuse']
man, men, cloud, clouds, ['oort']
man, men, color, colors, ['space']
man, men, computer, computers, ['science']
man, men, cow, cows, ['tipping']
man, men, dog, dogs, ['breeds']
man, men, dollar, dollars, ['us']
man, men, donkey, donkeys, ['kong']
man, men, dream, dreams, ['lucid']
man, men, eagle, eagles, ['bald']
man, men, elephant, elephants, ['african']
man, men, eye, eyes, ['naked']
man, men, finger, fingers, ['lakes']
man, men, goat, goats, ['jpg']
man, men, hand, hands, ['other']
man, men, horse, horses, ['racing']
man, men, lion, lions, ['tamarin']
man, men, machine, machines, ['gun']
man, men, mango, mangoes, ['koi']
melon, melons, monkey, monkeys, ['the']
melon, melons, mouse, mice, ['the']
melon, melons, onion, onions, ['the']
melon, melons, pear, pears, ['shaped']
melon, melons, pig, pigs, ['the']
melon, melons, pineapple, pineapples, ['and']
melon, melons, rat, rats, ['the']
melon, melons, road, roads, ['the']
melon, melons, snake, snakes, ['the']
melon, melons, woman, women, ['a']
melon, melons, banana, bananas, ['the']
melon, melons, bird, birds, ['the']
melon, melons, bottle, bottles, ['the']
melon, melons, building, buildings, ['the']
melon, melons, car, cars, ['the']
melon, melons, cat, cats, ['the']
melon, melons, child, children, ['the']
melon, melons, cloud, clouds, ['the']
melon, melons, color, colors, ['the']
melon, melons, computer, computers, ['the']
melon, melons, cow, cows, ['the']
melon, melons, dog, dogs, ['the']
melon, melons, dollar, dollars, ['the']
melon, melons, donkey, donkeys, ['kong']
melon, melons, dream, dreams, ['the']
melon, melons, eagle, eagles, ['the']
melon, melons, elephant, elephants, ['the']
melon, melons, eye, eyes, ['the']
melon, melons, finger, fingers, ['the']
melon, melons, goat, goats, ['the']
melon, melons, hand, hands, ['the']
melon, melons, horse, horses, ['the']
melon, melons, lion, lions, ['the']
melon, melons, machine, machines, ['the']
melon, melons, mango, mangoes, ['of']
melon, melons, man, men, ['the']
monkey, monkeys, mouse, mice, ['the']
monkey, monkeys, onion, onions, ['family']
monkey, monkeys, pear, pears, ['shaped']
monkey, monkeys, pig, pigs, ['a']
monkey, monkeys, pineapple, pineapples, ['mint']
monkey, monkeys, rat, rats, ['pack']
monkey, monkeys, road, roads, ['the']
monkey, monkeys, snake, snakes, ['a']
monkey, monkeys, woman, women, ['a']
monkey, monkeys, banana, bananas, ['who']
monkey, monkeys, bird, birds, ['the']
monkey, monkeys, bottle, bottles, ['a']
monkey, monkeys, building, buildings, ['the']
monkey, monkeys, car, cars, ['the']
monkey, monkeys, cat, cats, ['the']
monkey, monkeys, child, children, ['the']
monkey, monkeys, cloud, clouds, ['a']
monkey, monkeys, color, colors, ['the']
monkey, monkeys, computer, computers, ['the']
monkey, monkeys, cow, cows, ['a']
monkey, monkeys, dog, dogs, ['the']
monkey, monkeys, dollar, dollars, ['the']
monkey, monkeys, donkey, donkeys, ['kong']
monkey, monkeys, dream, dreams, ['the']
monkey, monkeys, eagle, eagles, ['the']
monkey, monkeys, elephant, elephants, ['the']
monkey, monkeys, eye, eyes, ['the']
monkey, monkeys, finger, fingers, ['the']
monkey, monkeys, goat, goats, ['a']
monkey, monkeys, hand, hands, ['the']
monkey, monkeys, horse, horses, ['the']
monkey, monkeys, lion, lions, ['the']
monkey, monkeys, machine, machines, ['the']
monkey, monkeys, mango, mangoes, ['koi']
monkey, monkeys, man, men, ['the']
monkey, monkeys, melon, melons, ['genus']
mouse, mice, onion, onions, ['spring']
mouse, mice, pear, pears, ['shaped']
mouse, mice, pig, pigs, ['iron']
mouse, mice, pineapple, pineapples, ['mint']
mouse, mice, rat, rats, ['rattus']
mouse, mice, road, roads, ['the']
mouse, mice, snake, snakes, ['plissken']
mouse, mice, woman, women, ['a']
mouse, mice, banana, bananas, ['knock']
mouse, mice, bird, birds, ['of']
mouse, mice, bottle, bottles, ['klein']
mouse, mice, building, buildings, ['the']
mouse, mice, car, cars, ['the']
mouse, mice, cat, cats, ['s']
mouse, mice, child, children, ['a']
mouse, mice, cloud, clouds, ['oort']
mouse, mice, color, colors, ['the']
mouse, mice, computer, computers, ['the']
mouse, mice, cow, cows, ['level']
mouse, mice, dog, dogs, ['the']
mouse, mice, dollar, dollars, ['zero']
mouse, mice, donkey, donkeys, ['kong']
mouse, mice, dream, dreams, ['of']
mouse, mice, eagle, eagles, ['bald']
mouse, mice, elephant, elephants, ['an']
mouse, mice, eye, eyes, ['the']
mouse, mice, finger, fingers, ['lakes']
mouse, mice, goat, goats, ['door']
mouse, mice, hand, hands, ['the']
mouse, mice, horse, horses, ['the']
mouse, mice, lion, lions, ['tamarin']
mouse, mice, machine, machines, ['the']
mouse, mice, mango, mangoes, ['koi']
mouse, mice, man, men, ['the']
mouse, mice, melon, melons, ['headed']
mouse, mice, monkey, monkeys, ['island']
onion, onions, pear, pears, ['shaped']
onion, onions, pig, pigs, ['a']
onion, onions, pineapple, pineapples, ['mint']
onion, onions, rat, rats, ['the']
onion, onions, road, roads, ['the']
onion, onions, snake, snakes, ['the']
onion, onions, woman, women, ['a']
onion, onions, banana, bananas, ['the']
